Order Date,Invoice No,Customer ID,Product Name,Qty,Unit Price,Total,Region,Channel,_is_outlier
24/08/2023,INV-00317,1270,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
24/03/2024,INV-01016,1201,Grinder,3,$129.00,$387.00,North,Online,False
16/07/2023,INV-00102,1019,Filter Papers,2,$4.25,$8.50,West,Online,False
22/01/2023,INV-00619,1008,Mug Set,3,$24.00,$72.00,North,In-store,False
17/04/2024,INV-00745,1297,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
28/06/2024,INV-00828,1160,Espresso Machine,2,$449.00,$898.00,North,Online,False
31/10/2023,INV-00367,1359,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
09/09/2023,INV-01000,1357,Coffee Beans 1kg,1,$18.50,$18.50,,In-store,False
13/01/2024,INV-00868,1254,Grinder,3,$129.00,$387.00,North,In-store,False
02/11/2023,INV-00892,1118,Grinder,2,$129.00,$258.00,West,In-store,False
09/12/2023,INV-00854,1184,Espresso Machine,3,$449.00,"$1,347.00",,Online,False
20/03/2023,INV-00649,1062,Mug Set,2,$24.00,$48.00,South,In-store,False
17/05/2024,INV-00055,1213,Mug Set,3,$24.00,$72.00,South,Online,False
02/01/2024,INV-01039,1003,Milk Frother,2,$39.90,$79.80,West,Online,False
17/10/2023,INV-00156,1042,Mug Set,3,$24.00,$72.00,North,Online,False
22/07/2023,INV-01004,1227,Mug Set,3,$24.00,$72.00,North,Online,False
22/09/2023,INV-00492,1246,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
01/02/2024,INV-00855,1086,Grinder,2,$129.00,$258.00,South,Online,False
13/05/2023,INV-00749,1349,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
17/11/2023,INV-00173,1132,Grinder,2,$129.00,$258.00,West,In-store,False
18/03/2023,INV-00586,1117,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
25/02/2023,INV-00994,1312,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
22/02/2024,INV-00402,1264,Filter Papers,1,$4.25,$4.25,,In-store,False
27/05/2023,INV-00141,1355,Mug Set,1,$24.00,$24.00,West,Online,False
06/04/2023,INV-00350,1299,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
27/08/2023,INV-00604,1093,Milk Frother,3,$39.90,$119.70,South,Online,False
12/09/2023,INV-00735,1185,Filter Papers,2,$4.25,$8.50,East,In-store,False
10/01/2023,INV-00830,1076,Filter Papers,3,$4.25,$12.75,East,Online,False
17/01/2024,INV-00743,1133,Filter Papers,2,$4.25,$8.50,,Online,False
09/10/2023,INV-00544,1115,Espresso Machine,1,$449.00,$449.00,North,In-store,False
15/06/2024,INV-00113,1361,Mug Set,2,$24.00,$48.00,North,Online,False
23/06/2023,INV-00630,1383,Grinder,1,$129.00,$129.00,East,Online,False
10/05/2024,INV-01126,1323,Grinder,3,$129.00,$387.00,East,Online,False
15/07/2023,INV-01096,1004,Espresso Machine,1,$449.00,$449.00,East,Online,False
17/03/2023,INV-00235,1181,Filter Papers,1,$4.25,$4.25,East,In-store,False
19/01/2023,INV-00466,1296,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
07/03/2024,INV-00543,1312,Filter Papers,1,$4.25,$4.25,South,Online,False
08/04/2024,INV-00496,1378,Filter Papers,1,$4.25,$4.25,North,In-store,False
25/04/2023,INV-00620,1319,Filter Papers,1,$4.25,$4.25,North,Online,False
06/05/2023,INV-01190,1138,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
10/09/2023,INV-00029,1275,Filter Papers,1,$4.25,$4.25,South,Online,False
22/05/2023,INV-00313,1073,Milk Frother,2,$39.90,$79.80,North,Online,False
28/10/2023,INV-00216,1107,Milk Frother,3,$39.90,$119.70,North,In-store,False
01/06/2024,INV-00873,1339,Espresso Machine,2,$449.00,$898.00,South,In-store,False
21/07/2023,INV-00720,1272,Grinder,3,$129.00,$387.00,West,Online,False
21/01/2023,INV-00346,1063,Espresso Machine,2,$449.00,$898.00,South,Online,False
29/04/2023,INV-00883,1316,Filter Papers,3,$4.25,$12.75,North,Online,False
13/09/2023,INV-00295,1289,Coffee Beans 1kg,3,$18.50,$55.50,East,Online,False
19/12/2023,INV-00615,1000,Filter Papers,1,$4.25,$4.25,West,In-store,False
18/08/2023,INV-00114,1385,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
05/06/2023,INV-00099,1085,Mug Set,2,$24.00,$48.00,West,In-store,False
19/02/2023,INV-01182,1145,Espresso Machine,3,$449.00,"$1,347.00",East,Online,False
20/04/2024,INV-00326,1311,Mug Set,2,$24.00,$48.00,East,Online,False
09/10/2023,INV-00033,1036,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
20/12/2023,INV-00497,1081,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
23/07/2023,INV-00728,1208,Filter Papers,3,$4.25,$12.75,West,Online,False
03/04/2024,INV-00654,1013,Espresso Machine,1,$449.00,$449.00,South,Online,False
09/06/2024,INV-00554,1296,Filter Papers,1,$4.25,$4.25,West,Online,False
18/07/2023,INV-00193,1213,Coffee Beans 1kg,2,$18.50,$37.00,West,In-store,False
13/09/2023,INV-00283,1197,Filter Papers,1,$4.25,$4.25,South,Online,False
19/06/2023,INV-00166,1308,Filter Papers,2,$4.25,$8.50,South,In-store,False
12/03/2024,INV-00933,1145,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
03/03/2024,INV-00696,1158,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
31/01/2023,INV-01115,1169,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
24/05/2024,INV-00248,1239,Mug Set,1,$24.00,$24.00,West,In-store,False
21/08/2023,INV-00905,1282,Milk Frother,1,$39.90,$39.90,East,In-store,False
09/03/2023,INV-00369,1057,Espresso Machine,3,$449.00,"$1,347.00",West,Online,False
21/05/2024,INV-00654,1097,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
28/04/2024,INV-00808,1218,Espresso Machine,2,$449.00,$898.00,West,Online,False
19/06/2023,INV-00189,1206,Grinder,2,$129.00,$258.00,North,Online,False
30/07/2023,INV-00341,1055,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
15/05/2024,INV-00442,1051,Filter Papers,2,$4.25,$8.50,East,Online,False
17/10/2023,INV-00315,1160,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
16/04/2024,INV-00856,1293,Mug Set,3,$24.00,$72.00,North,Online,False
18/05/2023,INV-01090,1017,Mug Set,1,$24.00,$24.00,East,In-store,False
28/01/2023,INV-01186,1277,Espresso Machine,3,$449.00,"$1,347.00",North,Online,False
01/01/2024,INV-00882,1021,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
16/12/2023,INV-00762,1068,Filter Papers,3,$4.25,$12.75,West,In-store,False
30/09/2023,INV-00387,1224,Filter Papers,3,$4.25,$12.75,South,Online,False
17/03/2024,INV-00709,1094,Milk Frother,2,$39.90,$79.80,North,Online,False
24/10/2023,INV-00729,1039,Grinder,2,$129.00,$258.00,,Online,False
20/04/2024,INV-00490,1124,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
17/06/2024,INV-00671,1223,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
17/09/2023,INV-00767,1128,Filter Papers,1,$4.25,$4.25,North,In-store,False
23/06/2024,INV-00859,1213,Milk Frother,2,$39.90,$79.80,West,Online,False
22/05/2023,INV-00837,1124,Filter Papers,3,$4.25,$12.75,South,Online,False
10/09/2023,INV-00083,1138,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
11/08/2023,INV-00148,1310,Filter Papers,1,$4.25,$4.25,East,In-store,False
21/06/2024,INV-01195,1026,Filter Papers,1,$4.25,$4.25,North,Online,False
30/06/2024,INV-00023,1013,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
19/12/2023,INV-00117,1117,Grinder,1,$129.00,$129.00,East,Online,False
04/02/2024,INV-00229,1079,Coffee Beans 1kg,1,$18.50,$18.50,South,In-store,False
04/03/2024,INV-00617,1375,Espresso Machine,1,$449.00,$449.00,East,Online,False
18/09/2023,INV-00165,1261,Filter Papers,1,$4.25,$4.25,South,Online,False
28/05/2024,INV-00500,1351,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
28/12/2023,INV-00091,1069,Mug Set,3,$24.00,$72.00,North,Online,False
04/03/2023,INV-00849,1041,Espresso Machine,1,$449.00,$449.00,East,Online,False
01/06/2024,INV-01174,1340,Coffee Beans 1kg,2,$18.50,$37.00,West,In-store,False
11/08/2023,INV-01017,1125,Mug Set,1,$24.00,$24.00,North,Online,False
17/05/2024,INV-01019,1316,Espresso Machine,1,$449.00,$449.00,West,Online,False
12/04/2023,INV-01037,1020,Milk Frother,1,$39.90,$39.90,East,Online,False
29/04/2023,INV-00997,1319,Espresso Machine,2,$449.00,$898.00,North,Online,False
28/06/2024,INV-00861,1225,Grinder,1,$129.00,$129.00,North,In-store,False
18/05/2024,INV-00556,1254,Milk Frother,3,$39.90,$119.70,North,In-store,False
16/05/2024,INV-01158,1018,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
06/10/2023,INV-00442,1017,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
30/12/2023,INV-00501,1031,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
18/07/2023,INV-00496,1385,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
06/07/2023,INV-00947,1103,Milk Frother,1,$39.90,$39.90,North,Online,False
20/03/2023,INV-00517,1050,Mug Set,1,$24.00,$24.00,West,In-store,False
22/06/2024,INV-00638,1254,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
25/11/2023,INV-01023,1013,Milk Frother,3,$39.90,$119.70,East,Online,False
24/11/2023,INV-00674,1000,Coffee Beans 1kg,3,$18.50,$55.50,East,Online,False
29/12/2023,INV-00240,1207,Coffee Beans 1kg,1,$18.50,$18.50,South,In-store,False
23/03/2024,INV-00930,1012,Coffee Beans 1kg,2,$18.50,$37.00,East,In-store,False
19/04/2023,INV-00490,1366,Filter Papers,3,$4.25,$12.75,East,Online,False
02/11/2023,INV-00067,1236,Espresso Machine,3,$449.00,"$1,347.00",South,Online,False
17/01/2024,INV-00616,1134,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
02/12/2023,INV-00414,1215,Milk Frother,1,$39.90,$39.90,East,In-store,False
02/05/2024,INV-01026,1310,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
07/09/2023,INV-00859,1110,Milk Frother,3,$39.90,$119.70,East,In-store,False
26/05/2024,INV-00700,1190,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
04/11/2023,INV-00632,1002,Coffee Beans 1kg,3,$18.50,$55.50,South,In-store,False
18/12/2023,INV-00826,1034,Grinder,3,$129.00,$387.00,East,In-store,False
25/11/2023,INV-00505,1092,Mug Set,3,$24.00,$72.00,North,In-store,False
10/08/2023,INV-00182,1255,Filter Papers,2,$4.25,$8.50,West,Online,False
30/06/2023,INV-00992,1386,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
25/06/2024,INV-00570,1385,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
24/03/2024,INV-00911,1030,Grinder,1,$129.00,$129.00,East,In-store,False
31/12/2023,INV-00206,1276,Mug Set,2,$24.00,$48.00,East,Online,False
12/01/2023,INV-00434,1105,Filter Papers,2,$4.25,$8.50,East,Online,False
31/10/2023,INV-01123,1267,Milk Frother,1,$39.90,$39.90,North,Online,False
31/05/2024,INV-00388,1122,Grinder,1,$129.00,$129.00,West,Online,False
16/03/2024,INV-00329,1237,Espresso Machine,3,$449.00,"$1,347.00",South,Online,False
07/01/2023,INV-00199,1151,Milk Frother,2,$39.90,$79.80,South,Online,False
16/10/2023,INV-01033,1039,Espresso Machine,3,$449.00,"$1,347.00",West,Online,False
25/02/2024,INV-00061,1212,Milk Frother,1,$39.90,$39.90,North,Online,False
12/06/2024,INV-00555,1163,Grinder,2,$129.00,$258.00,South,Online,False
02/08/2023,INV-00197,1223,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
14/01/2024,INV-00946,1084,Filter Papers,2,$4.25,$8.50,North,Online,False
09/02/2024,INV-00838,1200,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
06/02/2024,INV-00422,1233,Mug Set,1,$24.00,$24.00,East,Online,False
18/11/2023,INV-00583,1308,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
29/05/2023,INV-00855,1207,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
18/12/2023,INV-00290,1308,Grinder,2,$129.00,$258.00,South,Online,False
24/12/2023,INV-00289,1020,Milk Frother,3,$39.90,$119.70,South,Online,False
29/09/2023,INV-00518,1165,Filter Papers,2,$4.25,$8.50,East,Online,False
08/05/2023,INV-00517,1181,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
11/09/2023,INV-00143,1159,Filter Papers,3,$4.25,$12.75,West,Online,False
17/06/2024,INV-01109,1297,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
23/08/2023,INV-00394,1117,Filter Papers,3,$4.25,$12.75,South,Online,False
22/02/2024,INV-00681,1139,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
14/03/2023,INV-00088,1230,Espresso Machine,2,$449.00,$898.00,East,In-store,False
21/04/2023,INV-01164,1251,Filter Papers,3,$4.25,$12.75,South,Online,False
17/04/2024,INV-00404,1390,Filter Papers,1,$4.25,$4.25,West,In-store,False
18/02/2023,INV-00084,1138,Mug Set,1,$24.00,$24.00,North,Online,False
18/07/2023,INV-00499,1340,Grinder,3,$129.00,$387.00,East,In-store,False
23/04/2023,INV-00007,1029,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
07/01/2024,INV-00794,1365,Grinder,3,$129.00,$387.00,West,In-store,False
09/05/2024,INV-01134,1049,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
22/04/2023,INV-01092,1393,Filter Papers,2,$4.25,$8.50,East,Online,False
27/07/2023,INV-00068,1007,Grinder,1,$129.00,$129.00,South,In-store,False
20/06/2023,INV-00944,1224,Mug Set,2,$24.00,$48.00,East,In-store,False
06/05/2023,INV-01102,1015,Grinder,2,$129.00,$258.00,South,Online,False
21/05/2023,INV-00869,1289,Milk Frother,1,$39.90,$39.90,West,Online,False
12/05/2023,INV-00812,1275,Coffee Beans 1kg,1,$18.50,$18.50,South,In-store,False
28/02/2024,INV-01015,1319,Mug Set,3,$24.00,$72.00,North,Online,False
26/12/2023,INV-00450,1079,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
23/05/2023,INV-01004,1173,Filter Papers,2,$4.25,$8.50,North,In-store,False
14/02/2024,INV-00392,1345,Grinder,1,$129.00,$129.00,North,In-store,False
25/07/2023,INV-00342,1394,Mug Set,3,$24.00,$72.00,North,In-store,False
07/05/2024,INV-00860,1307,Coffee Beans 1kg,2,$18.50,$37.00,North,In-store,False
24/06/2024,INV-00932,1262,Filter Papers,2,$4.25,$8.50,South,Online,False
22/03/2024,INV-00874,1294,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
04/02/2023,INV-00156,1227,Milk Frother,1,$39.90,$39.90,North,Online,False
06/03/2023,INV-00415,1267,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
29/01/2024,INV-00307,1306,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
28/03/2024,INV-00108,1370,Mug Set,3,$24.00,$72.00,West,Online,False
15/05/2024,INV-00247,1061,Milk Frother,2,$39.90,$79.80,North,Online,False
05/06/2023,INV-00410,1218,Espresso Machine,2,$449.00,$898.00,East,Online,False
18/06/2024,INV-00319,1050,Mug Set,2,$24.00,$48.00,North,Online,False
21/04/2024,INV-00182,1109,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
11/04/2024,INV-00741,1021,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
16/01/2023,INV-00221,1281,Grinder,1,$129.00,$129.00,North,Online,False
24/10/2023,INV-00250,1043,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
20/03/2024,INV-01162,1052,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
30/03/2024,INV-01065,1253,Milk Frother,3,$39.90,$119.70,South,In-store,False
22/12/2023,INV-00031,1119,Grinder,2,$129.00,$258.00,South,Online,False
28/10/2023,INV-00087,1121,Coffee Beans 1kg,2,$18.50,$37.00,West,In-store,False
05/06/2023,INV-00322,1006,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
11/09/2023,INV-00432,1001,Milk Frother,3,$39.90,$119.70,East,In-store,False
10/01/2024,INV-00025,1384,Filter Papers,1,$4.25,$4.25,South,Online,False
19/06/2023,INV-00523,1232,Coffee Beans 1kg,1,$18.50,$18.50,South,In-store,False
08/04/2023,INV-00961,1117,Filter Papers,2,$4.25,$8.50,South,Online,False
16/09/2023,INV-00092,1395,Espresso Machine,3,$449.00,"$1,347.00",West,In-store,False
24/10/2023,INV-00795,1342,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
12/03/2023,INV-00223,1194,Filter Papers,1,$4.25,$4.25,West,Online,False
15/02/2024,INV-00266,1357,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
21/06/2024,INV-01194,1098,Milk Frother,3,$39.90,$119.70,East,In-store,False
18/12/2023,INV-00066,1201,Milk Frother,1,$39.90,$39.90,East,Online,False
29/05/2023,INV-00587,1079,Coffee Beans 1kg,3,$18.50,$55.50,East,Online,False
09/01/2023,INV-00580,1299,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
07/03/2023,INV-00972,1234,Grinder,3,$129.00,$387.00,West,Online,False
09/02/2023,INV-00977,1124,Filter Papers,3,$4.25,$12.75,East,Online,False
13/12/2023,INV-00397,1064,Coffee Beans 1kg,2,$18.50,$37.00,,Online,False
28/01/2023,INV-00351,1163,Filter Papers,3,$4.25,$12.75,West,Online,False
09/04/2024,INV-00154,1186,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
04/01/2023,INV-00399,1362,Filter Papers,1,$4.25,$4.25,South,In-store,False
19/03/2023,INV-01049,1173,Grinder,3,$129.00,$387.00,East,Online,False
25/02/2023,INV-00709,1383,Filter Papers,1,$4.25,$4.25,South,In-store,False
28/03/2023,INV-00619,1108,Filter Papers,2,$4.25,$8.50,,Online,False
14/03/2024,INV-00232,1034,Coffee Beans 1kg,2,$18.50,$37.00,West,In-store,False
08/03/2023,INV-01156,1099,Grinder,1,$129.00,$129.00,West,In-store,False
02/01/2023,INV-01109,1325,Milk Frother,1,$39.90,$39.90,North,Online,False
20/03/2023,INV-00438,1314,Filter Papers,2,$4.25,$8.50,North,Online,False
18/05/2024,INV-00530,1318,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
09/12/2023,INV-00483,1184,Filter Papers,3,$4.25,$12.75,East,Online,False
06/12/2023,INV-00216,1170,Filter Papers,2,$4.25,$8.50,North,Online,False
22/05/2024,INV-00173,1320,Filter Papers,3,$4.25,$12.75,East,Online,False
19/04/2023,INV-00022,1010,Grinder,3,$129.00,$387.00,South,In-store,False
06/05/2024,INV-00518,1342,Grinder,1,$129.00,$129.00,,In-store,False
30/01/2023,INV-00999,1183,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
30/04/2024,INV-00339,1238,Mug Set,2,$24.00,$48.00,South,In-store,False
30/07/2023,INV-01001,1260,Filter Papers,2,$4.25,$8.50,West,Online,False
08/07/2023,INV-00462,1002,Grinder,3,$129.00,$387.00,South,Online,False
12/05/2023,INV-00052,1058,Mug Set,3,$24.00,$72.00,North,Online,False
02/01/2024,INV-00877,1212,Grinder,2,$129.00,$258.00,South,Online,False
20/12/2023,INV-00307,1226,Grinder,1,$129.00,$129.00,North,In-store,False
26/04/2024,INV-00680,1332,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
29/11/2023,INV-00094,1362,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
26/10/2023,INV-00597,1062,Milk Frother,3,$39.90,$119.70,North,Online,False
12/01/2024,INV-00990,1058,Filter Papers,3,$4.25,$12.75,East,In-store,False
12/02/2023,INV-00719,1196,Milk Frother,2,$39.90,$79.80,,Online,False
20/01/2024,INV-00241,1273,Filter Papers,1,$4.25,$4.25,South,Online,False
23/05/2024,INV-00076,1254,Filter Papers,3,$4.25,$12.75,East,Online,False
11/05/2024,INV-01073,1156,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
12/09/2023,INV-00336,1202,Mug Set,1,$24.00,$24.00,South,Online,False
12/07/2023,INV-00542,1307,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
11/01/2024,INV-01133,1144,Grinder,3,$129.00,$387.00,South,Online,False
27/05/2024,INV-01121,1245,Espresso Machine,1,$449.00,$449.00,West,In-store,False
30/01/2023,INV-00271,1044,Mug Set,3,$24.00,$72.00,East,Online,False
05/02/2024,INV-00817,1163,Filter Papers,3,$4.25,$12.75,South,In-store,False
12/07/2023,INV-01029,1270,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
09/11/2023,INV-00898,1198,Grinder,1,$129.00,$129.00,,Online,False
25/06/2023,INV-00702,1111,Coffee Beans 1kg,3,$18.50,$55.50,South,In-store,False
17/01/2023,INV-00623,1026,Filter Papers,1,$4.25,$4.25,East,In-store,False
03/06/2024,INV-00039,1165,Mug Set,3,$24.00,$72.00,South,In-store,False
28/11/2023,INV-00022,1299,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
29/10/2023,INV-00420,1081,Espresso Machine,3,$449.00,"$1,347.00",North,Online,False
09/02/2023,INV-00047,1130,Grinder,1,$129.00,$129.00,East,Online,False
05/08/2023,INV-01191,1089,Coffee Beans 1kg,3,$18.50,$55.50,South,In-store,False
23/09/2023,INV-00179,1386,Coffee Beans 1kg,2,$18.50,$37.00,East,In-store,False
09/02/2024,INV-01167,1225,Mug Set,1,$24.00,$24.00,South,In-store,False
01/01/2024,INV-00372,1352,Grinder,2,$129.00,$258.00,North,Online,False
12/05/2023,INV-00132,1184,Coffee Beans 1kg,2,$18.50,$37.00,North,In-store,False
01/04/2024,INV-00726,1050,Filter Papers,1,$4.25,$4.25,East,In-store,False
18/04/2023,INV-00304,1213,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
08/08/2023,INV-00509,1387,Mug Set,2,$24.00,$48.00,South,Online,False
24/02/2024,INV-00186,1292,Espresso Machine,2,$449.00,$898.00,East,Online,False
21/02/2023,INV-01073,1146,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
09/04/2023,INV-00324,1279,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
07/12/2023,INV-00112,1283,Filter Papers,3,$4.25,$12.75,,Online,False
29/04/2023,INV-00887,1094,Espresso Machine,3,$449.00,"$1,347.00",South,Online,False
25/12/2023,INV-00859,1367,Grinder,2,$129.00,$258.00,South,Online,False
15/09/2023,INV-00229,1222,Mug Set,1,$24.00,$24.00,South,Online,False
28/10/2023,INV-00174,1083,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
13/05/2023,INV-00431,1287,Grinder,1,$129.00,$129.00,North,Online,False
18/03/2024,INV-00199,1106,Milk Frother,2,$39.90,$79.80,West,In-store,False
13/04/2024,INV-00929,1005,Coffee Beans 1kg,2,$18.50,$37.00,West,In-store,False
18/08/2023,INV-00553,1359,Filter Papers,3,$4.25,$12.75,West,Online,False
26/09/2023,INV-00598,1040,Grinder,2,$129.00,$258.00,West,Online,False
13/07/2023,INV-01191,1226,Grinder,3,$129.00,$387.00,West,Online,False
07/04/2024,INV-00928,1013,Grinder,3,$129.00,$387.00,East,In-store,False
20/04/2023,INV-00347,1156,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
16/06/2024,INV-00900,1370,Filter Papers,2,$4.25,$8.50,North,In-store,False
25/06/2024,INV-00802,1201,Filter Papers,2,$4.25,$8.50,East,In-store,False
23/05/2023,INV-00048,1171,Filter Papers,3,$4.25,$12.75,,In-store,False
03/11/2023,INV-00493,1271,Filter Papers,3,$4.25,$12.75,North,In-store,False
10/08/2023,INV-00181,1003,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
14/09/2023,INV-00683,1112,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
04/02/2024,INV-00661,1128,Coffee Beans 1kg,2,$18.50,$37.00,North,In-store,False
12/01/2023,INV-00714,1001,Filter Papers,2,$4.25,$8.50,East,In-store,False
19/04/2023,INV-00308,1057,Mug Set,3,$24.00,$72.00,North,In-store,False
03/12/2023,INV-00876,1107,Mug Set,1,$24.00,$24.00,South,Online,False
28/10/2023,INV-00606,1186,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
09/05/2023,INV-00603,1356,Filter Papers,1,$4.25,$4.25,North,Online,False
17/06/2024,INV-00622,1029,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
17/04/2023,INV-00201,1142,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
10/05/2023,INV-00320,1150,Coffee Beans 1kg,2,$18.50,$37.00,West,In-store,False
25/06/2023,INV-00853,1097,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
04/12/2023,INV-00295,1322,Espresso Machine,3,$449.00,"$1,347.00",North,Online,False
20/01/2024,INV-01105,1149,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
08/06/2023,INV-00922,1358,Filter Papers,3,$4.25,$12.75,North,Online,False
08/04/2024,INV-00877,1212,Grinder,2,$129.00,$258.00,South,Online,False
10/02/2024,INV-00116,1077,Grinder,3,$129.00,$387.00,East,Online,False
24/05/2023,INV-00030,1389,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
01/02/2024,INV-01129,1093,Coffee Beans 1kg,3,$18.50,$55.50,East,Online,False
07/03/2024,INV-01063,1254,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
08/06/2024,INV-00759,1069,Espresso Machine,3,$449.00,"$1,347.00",West,In-store,False
22/11/2023,INV-00861,1033,Mug Set,2,$24.00,$48.00,East,In-store,False
11/08/2023,INV-01026,1127,Grinder,1,$129.00,$129.00,South,Online,False
26/12/2023,INV-00659,1348,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
10/03/2024,INV-01115,1228,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
28/07/2023,INV-00269,1257,Grinder,1,$129.00,$129.00,West,In-store,False
15/05/2023,INV-01072,1250,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
17/01/2023,INV-00244,1206,Mug Set,2,$24.00,$48.00,North,Online,False
21/08/2023,INV-00342,1230,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
05/02/2024,INV-00916,1025,Filter Papers,2,$4.25,$8.50,South,Online,False
12/07/2023,INV-00329,1288,Filter Papers,2,$4.25,$8.50,North,Online,False
07/02/2024,INV-00883,1086,Grinder,1,$129.00,$129.00,West,Online,False
26/09/2023,INV-00908,1236,Milk Frother,2,$39.90,$79.80,East,In-store,False
05/11/2023,INV-00274,1258,Milk Frother,3,$39.90,$119.70,North,In-store,False
24/04/2024,INV-00205,1305,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
22/02/2024,INV-00479,1098,Espresso Machine,2,$449.00,$898.00,North,In-store,False
02/10/2023,INV-00531,1205,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
03/03/2024,INV-00319,1325,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
21/01/2024,INV-00427,1002,Espresso Machine,2,$449.00,$898.00,East,In-store,False
28/06/2024,INV-00029,1081,Coffee Beans 1kg,3,$18.50,$55.50,West,In-store,False
